author,body,datalegacylang
FullMtlPatriot,Any “religion“ that commands its followers to rape a woman in order to prevent her from going to heaven is just evil in disguise. ☪️ #BanIslam https://t.co/75UOVU487E,en
FullMtlPatriot,"This is what Muslims do to women. Islam is an evil system of oppression, violence, and death. #BanIslam https://t.co/cJ8D1vKgex",en
AnnPeck96857,A message to @Pontifex and the  @VaticanNews \n#notmypope #banislam https://t.co/6ApHkRLQyL,en
cryttyr,@WearThePeaceCo Insufferable turds. #BanIslam,en
cryttyr,"Coming to Australia courtesy of the bullshit European free trade scam. #BanIslam it's bad culture at best, civilisational collapse at worst.",en
mac_na_Alba,@MisslnAction The entirety of Western Civilization should unite and #BanIslam and deport ALL of its followers.,en
mac_na_Alba,@Sunkized01 Fuck no! \n#IslamIsHate\n#BanIslam,en
GnomeGnutzz,@DavidJHarrisJr Agreed #BanIslam,en
BluStConserv,Anyone who believes islam and Christianity are compatible are is someone that cannot help trusted. \n#BanIslam,en
Shrisuchitraa,@WHLeavitt #BanIslam\nLooks like https://t.co/edMim8Wu4f  correct. These people are savages. Do not fit in a civilisation,en
cryttyr,@HollyGrayle #BanIslam the women are just as bad as the men. https://t.co/7dh9JIkefG,en
cryttyr,@MattCas04807118 @VeitchAeternis Muslims at 3% was bad. Muslims at 6% is insufferable. Can you imagine what 12% will be like? 24%? #BanIslam,en
3AMArtPR,#BanIslam from the USA!!! #LFG! 🇺🇸RIP to these ladies. I'm assuming her mom died too??? Awful.,en
AllisaBlue,@SamanthaTaghoy She is what paid evil looks like. \nYou aren't angry enough.\nBeing nice is going to get millions killed. \n#ToArms\n#BanIslam \nKick them out now.,en
Menshmister,Islam evil and Pedophile\n\n#islamisevil #banislam #islamofobie #jesus #islam\n\nhttps://t.co/oauE5tqNtj,en
Menshmister,Why you Must hate Islam more now👇\n\n#islamisevil #banislam #islamofobie #jesus #islam \n\nhttps://t.co/2igLpmxsU6,en
cryttyr,Never forget how bad their women are. #BanIslam,en
cryttyr,"@RupertLowe10 It's happening in Australia, too. Our recent Muslim population growth is even steeper than the UK. I propose we\n#BanIslam\n#Protect ex-muslims \n#Remigration \nReligious freedom was to stop Catholic and Protestant sectarianism, not this new scourge of a whole alternate civilisation. https://t.co/lexgNut0W9",en
cryttyr,@JacintaAllanMP #BanIslam. This brand new experiment to try an integrate a whole alternate civilisation into Western Civilisation is not working. Look at the UK collapsing. Look at Europe. Now look at the growth of Muslims in Australia. Western Leaders failing their stewardship is unAustralian. https://t.co/CaDJBajZu9,en
LARGEINFANTGDK,God is good #banislam,en
cryttyr,"@thinking_muslim @MehreenKhn A perfect demonstration of the inferiority complex that develops in all Brown Supremacists. Muslims are most affected, as they are almost uniquely sensitive about their civilisational shortcomings. The conversation is turning to #BanIslam.",en
cryttyr,Australia. Muslim men are the most easily offended men on the planet. Time to #BanIslam throughout Western Civilisation,en
cryttyr,"@NoticerNews They must have evidence it's tied to the global terrorism of Iran, Turkey, Qatar, and suggests there are other investigations underway. This wouldn't be such a problem if we just #BanIslam",en
EHz365,antithetical to the liberties and rights protected by the Constitution of the United States of America. #BanIslam,en
JaySci75,"@TCNetwork Wrong, Fu☪️ker Carlson! But you love sodomites and pedophiles. That why you love the Death ☪️ult. Yikes! STIGMA!!!🦠🥴🤮🤮🤮\n#DeislamisetheWorld #Banislam https://t.co/9oss71IyAB",en
LycanTherian,@wakeupusa Because every other was of dressing doesnt have a tendency to go 💥!\nFUCK ISLAM!\n#BanIslam,en
Ekbacken57,@Pontifex @realDonaldTrump #RealPontifexPopeUrbanII   #BanIslam \n\n       Follow Me https://t.co/WC6jx2srI8,en
LadyBookworm117,"No country can know prosper or know peace under Islamic law. People cannot be innovative, productive or happy without freedom and autonomy. Countries can't be at peace when they are ruled by an oppressive ideology that hates everyone who isn't straight, male and Muslim. #BanIslam",en
LadyBookworm117,"@bulkeley_john @nicksortor @ColdWarrior39 No country can know prosper or know peace under Islamic law. People cannot be innovative, productive or happy without freedom and autonomy. Countries can't be at peace when they are ruled by an oppressive ideology that hates everyone who isn't straight, male and Muslim. #BanIslam",en
cryttyr,"@AlboMP Why can't Muslims do social cohesion in their countries? This experiment with Islam, a whole alternate civilisation to Western Civilisation, is BRAND NEW. The UK and Europe are demonstrating how it doesn't work and how it causes #collapse. It's time to talk about how to #BanIslam https://t.co/Y8yyyfVPv6",en
jmavankal,"@BasilTheGreat 😭😭😭. Wake the fu$k up Brits, and protect the vulnerable in your country from these Muslim rapists. \n\n#IslamIsTheProblem\n#BanIslam",en
jmavankal,@benonwine Absolutely NOT!!! Why would anyone offer that freak handbook anywhere?\n\n#IslamIsTheProblem\n#BanIslam,en
cryttyr,Believe them when they tell you. #BanIslam,en
